Order ID,Product Name,Category,Quantity,Price,Discount,Customer City,Delivery Time (mins),Order Date
3655,Curd,Dairy,4,400.53,10%,Chennai,49,2021-05-01
3656,Paneer,Dairy,5,452.65,0%,Hyderabad,37,2021-11-05
3657,Diapers,Baby Care,2,320.47,20%,Mumbai,11,2021-01-11
3658,Toilet Cleaner,Household,1,219.27,15%,Chennai,57,2021-11-27
3659,Tomato,Fruits & Vegetables,3,442.85,20%,Mumbai,13,2021-12-03
3660,Bun,Bakery,4,113.55,20%,Delhi,29,2021-07-19
3661,Milk,Dairy,3,421.5,20%,Delhi,57,2021-11-28
3662,Soap,Personal Care,2,68.91,5%,Pune,10,2021-12-09
3663,Diapers,Baby Care,2,72.69,0%,Mumbai,24,2021-10-22
3664,Bun,Bakery,4,383.27,0%,Mumbai,35,2021-10-20
3665,Detergent,Household,1,46.29,0%,Kolkata,23,2021-01-13
3666,Biscuits,Snacks,2,311.56,20%,Bangalore,47,2021-01-18
3667,Bread,Bakery,1,212.65,10%,Hyderabad,42,2021-07-02
3668,Detergent,Household,2,109.99,10%,Hyderabad,40,2021-02-13
3669,Toilet Cleaner,Household,2,180.22,5%,Ahmedabad,17,2021-11-26
3670,Bread,Bakery,3,169.58,20%,Ahmedabad,16,2021-07-07
3671,Onion,Fruits & Vegetables,3,452.95,20%,Ahmedabad,53,2021-05-20
3672,Juice,Beverages,1,422.0,10%,Ahmedabad,34,2021-07-10
3673,Popcorn,Snacks,3,93.16,15%,Ahmedabad,37,2021-05-23
3674,Diapers,Baby Care,4,271.69,0%,Chennai,42,2021-02-08
3675,Paneer,Dairy,3,406.47,15%,Kolkata,24,2021-05-21
3676,Croissant,Bakery,5,195.63,0%,Pune,27,2021-08-23
3677,Kurkure,Snacks,5,284.3,10%,Kolkata,36,2021-06-16
3678,Bread,Bakery,2,375.97,0%,Hyderabad,49,2021-07-27
3679,Toilet Cleaner,Household,2,140.76,0%,Bangalore,18,2021-06-10
3680,Toilet Cleaner,Household,4,97.52,5%,Pune,33,2021-05-08
3681,Coca Cola,Beverages,3,425.8,5%,Pune,53,2021-12-23
3682,Lays Chips,Snacks,3,465.96,5%,Pune,21,2021-05-04
3683,Croissant,Bakery,2,128.26,15%,Bangalore,29,2021-10-02
3684,Bun,Bakery,5,332.05,10%,Kolkata,29,2021-06-04
3685,Baby Lotion,Baby Care,5,249.77,15%,Kolkata,25,2021-10-19
3686,Banana,Fruits & Vegetables,1,194.73,20%,Hyderabad,51,2021-09-22
3687,Dishwash,Household,1,111.21,0%,Mumbai,26,2021-05-10
3688,Kurkure,Snacks,1,287.11,5%,Delhi,26,2021-07-28
3689,Bun,Bakery,4,492.11,0%,Kolkata,30,2021-09-12
3690,Detergent,Household,4,133.66,5%,Mumbai,16,2021-11-28
3691,Soap,Personal Care,4,190.35,5%,Mumbai,25,2021-05-10
3692,Pepsi,Beverages,3,252.1,15%,Ahmedabad,12,2021-05-20
3693,Diapers,Baby Care,1,396.54,20%,Ahmedabad,20,2021-04-26
3694,Baby Lotion,Baby Care,1,119.77,20%,Ahmedabad,28,2021-06-26
3695,Milk,Dairy,2,253.65,15%,Delhi,45,2021-05-06
3696,Toothpaste,Personal Care,4,317.02,5%,Mumbai,46,2021-02-09
3697,Bread,Bakery,5,107.21,10%,Delhi,57,2021-08-08
3698,Kurkure,Snacks,2,314.8,15%,Mumbai,50,2021-04-03
3699,Juice,Beverages,1,437.08,20%,Ahmedabad,20,2021-05-01
3700,Diapers,Baby Care,5,239.98,15%,Ahmedabad,25,2021-02-15
3701,Bun,Bakery,3,417.23,5%,Pune,24,2021-04-20
3702,Baby Lotion,Baby Care,5,166.79,15%,Kolkata,33,2021-09-24
3703,Coca Cola,Beverages,3,205.25,5%,Bangalore,15,2021-01-06
3704,Pepsi,Beverages,1,108.87,15%,Mumbai,32,2021-08-19
3705,Toothpaste,Personal Care,4,98.07,15%,Ahmedabad,13,2021-05-19
3706,Dishwash,Household,3,193.02,20%,Pune,43,2021-12-14
3707,Apple,Fruits & Vegetables,5,415.99,5%,Delhi,31,2021-09-25
3708,Toothpaste,Personal Care,3,338.36,0%,Delhi,11,2021-11-22
3709,Popcorn,Snacks,5,395.05,20%,Delhi,59,2021-02-04
3710,Curd,Dairy,3,304.67,20%,Delhi,22,2021-09-22
3711,Baby Lotion,Baby Care,1,192.43,20%,Bangalore,29,2021-05-19
3712,Toothpaste,Personal Care,4,325.44,10%,Ahmedabad,45,2021-02-23
3713,Toothpaste,Personal Care,4,44.53,5%,Chennai,22,2021-05-03
3714,Onion,Fruits & Vegetables,3,281.08,10%,Bangalore,54,2021-02-17
3715,Potato,Fruits & Vegetables,3,221.34,0%,Chennai,52,2021-02-27
3716,Onion,Fruits & Vegetables,4,171.05,5%,Mumbai,45,2021-11-16
3717,Popcorn,Snacks,1,393.24,10%,Chennai,11,2021-04-05
3718,Diapers,Baby Care,1,221.74,10%,Chennai,55,2021-03-09
3719,Diapers,Baby Care,3,164.23,5%,Kolkata,20,2021-02-22
3720,Juice,Beverages,2,486.04,0%,Hyderabad,43,2021-12-11
3721,Shampoo,Personal Care,5,442.51,15%,Hyderabad,49,2021-01-04
3722,Diapers,Baby Care,4,289.8,20%,Chennai,39,2021-09-11
3723,Bread,Bakery,4,489.23,10%,Bangalore,34,2021-07-21
3724,Milk,Dairy,2,345.09,5%,Bangalore,38,2021-10-02
3725,Dishwash,Household,1,191.4,10%,Pune,11,2021-11-09
3726,Croissant,Bakery,5,416.6,5%,Pune,48,2021-02-28
3727,Water Bottle,Beverages,2,290.49,5%,Ahmedabad,18,2021-09-25
3728,Paneer,Dairy,3,408.91,15%,Pune,50,2021-11-15
3729,Shampoo,Personal Care,4,410.67,15%,Bangalore,45,2021-07-27
3730,Shampoo,Personal Care,5,348.67,0%,Bangalore,55,2021-01-17
3731,Tomato,Fruits & Vegetables,4,412.29,15%,Bangalore,20,2021-06-04
3732,Biscuits,Snacks,3,39.13,5%,Kolkata,23,2021-07-08
3733,Lays Chips,Snacks,1,362.03,20%,Delhi,13,2021-02-16
3734,Diapers,Baby Care,2,38.08,15%,Hyderabad,50,2021-04-19
3735,Pepsi,Beverages,3,280.47,20%,Chennai,17,2021-09-01
3736,Toilet Cleaner,Household,3,299.3,20%,Chennai,37,2021-07-05
3737,Bun,Bakery,3,409.77,10%,Kolkata,26,2021-11-28
3738,Curd,Dairy,5,284.77,5%,Chennai,16,2021-03-12
3739,Diapers,Baby Care,1,165.58,0%,Kolkata,51,2021-02-11
3740,Diapers,Baby Care,2,259.44,15%,Ahmedabad,51,2021-09-28
3741,Kurkure,Snacks,2,287.73,15%,Bangalore,16,2021-07-24
3742,Bun,Bakery,3,265.42,5%,Chennai,39,2021-08-11
3743,Dishwash,Household,4,276.18,10%,Chennai,42,2021-12-22
3744,Water Bottle,Beverages,1,49.75,10%,Delhi,55,2021-06-18
3745,Croissant,Bakery,1,315.46,5%,Bangalore,16,2021-08-27
3746,Diapers,Baby Care,2,57.39,0%,Hyderabad,31,2021-10-13
3747,Diapers,Baby Care,2,490.1,20%,Delhi,54,2021-04-13
3748,Diapers,Baby Care,4,146.44,10%,Delhi,28,2021-08-17
3749,Detergent,Household,5,426.75,15%,Chennai,24,2021-02-13
3750,Detergent,Household,3,398.6,15%,Mumbai,19,2022-07-18
3751,Milk,Dairy,3,180.73,20%,Bangalore,17,2022-02-27
3752,Detergent,Household,5,196.4,15%,Chennai,34,2022-08-04
3753,Toilet Cleaner,Household,1,335.68,0%,Kolkata,13,2022-02-04
3754,Curd,Dairy,3,228.12,0%,Delhi,47,2022-10-24
3755,Cheese,Dairy,4,357.82,20%,Ahmedabad,32,2022-12-10
3756,Cheese,Dairy,2,143.21,10%,Pune,43,2022-03-07
3757,Onion,Fruits & Vegetables,3,207.46,15%,Delhi,28,2022-02-17
3758,Baby Lotion,Baby Care,1,92.43,0%,Mumbai,25,2022-02-23
3759,Baby Lotion,Baby Care,2,113.25,0%,Chennai,50,2022-02-02
3760,Apple,Fruits & Vegetables,2,80.86,0%,Pune,15,2022-03-15
3761,Milk,Dairy,4,187.64,20%,Hyderabad,32,2022-12-26
3762,Soap,Personal Care,1,346.33,5%,Delhi,54,2022-02-06
3763,Diapers,Baby Care,5,72.47,0%,Ahmedabad,31,2022-09-25
3764,Croissant,Bakery,2,268.4,0%,Delhi,54,2022-12-01
3765,Paneer,Dairy,1,207.82,20%,Delhi,28,2022-09-20
3766,Onion,Fruits & Vegetables,4,497.72,5%,Kolkata,59,2022-08-12
3767,Popcorn,Snacks,4,83.6,5%,Bangalore,26,2022-07-27
3768,Popcorn,Snacks,4,38.86,0%,Mumbai,37,2022-02-14
3769,Diapers,Baby Care,4,97.78,5%,Kolkata,60,2022-01-03
3770,Toilet Cleaner,Household,3,145.76,0%,Kolkata,49,2022-05-18
3771,Water Bottle,Beverages,4,189.08,5%,Delhi,36,2022-08-04
3772,Diapers,Baby Care,2,454.32,15%,Ahmedabad,56,2022-05-03
3773,Banana,Fruits & Vegetables,2,342.41,0%,Bangalore,40,2022-02-10
3774,Bun,Bakery,5,70.5,20%,Ahmedabad,58,2022-06-05
3775,Coca Cola,Beverages,4,66.68,0%,Delhi,56,2022-10-15
3776,Juice,Beverages,2,358.46,10%,Bangalore,27,2022-02-04
3777,Onion,Fruits & Vegetables,4,400.87,5%,Hyderabad,44,2022-03-21
3778,Cheese,Dairy,5,410.93,15%,Bangalore,13,2022-12-01
3779,Pepsi,Beverages,4,194.04,20%,Mumbai,12,2022-10-23
3780,Pepsi,Beverages,2,409.89,5%,Hyderabad,35,2022-04-07
3781,Banana,Fruits & Vegetables,3,163.12,0%,Mumbai,49,2022-08-27
3782,Diapers,Baby Care,3,417.44,15%,Chennai,28,2022-06-09
3783,Juice,Beverages,4,154.35,15%,Bangalore,48,2022-06-24
3784,Bread,Bakery,3,273.88,0%,Chennai,10,2022-03-26
3785,Bread,Bakery,4,82.06,15%,Pune,40,2022-03-13
3786,Detergent,Household,5,50.94,0%,Ahmedabad,48,2022-08-05
3787,Coca Cola,Beverages,5,406.15,20%,Mumbai,21,2022-07-19
3788,Baby Lotion,Baby Care,2,181.82,5%,Ahmedabad,55,2022-06-16
3789,Cheese,Dairy,2,179.21,0%,Ahmedabad,59,2022-08-13
3790,Lays Chips,Snacks,5,254.3,20%,Pune,42,2022-10-02
3791,Pepsi,Beverages,2,134.65,20%,Ahmedabad,58,2022-05-15
3792,Biscuits,Snacks,1,340.91,0%,Delhi,49,2022-01-24
3793,Baby Lotion,Baby Care,3,106.14,20%,Ahmedabad,58,2022-01-02
3794,Bread,Bakery,3,420.36,5%,Bangalore,12,2022-05-10
3795,Bun,Bakery,2,48.7,0%,Kolkata,20,2022-06-27
3796,Soap,Personal Care,4,78.15,20%,Kolkata,52,2022-07-07
3797,Detergent,Household,3,103.81,0%,Mumbai,38,2022-08-10
3798,Diapers,Baby Care,2,324.44,5%,Ahmedabad,40,2022-09-17
3799,Paneer,Dairy,3,107.69,10%,Pune,33,2022-12-25
3800,Lays Chips,Snacks,5,306.7,10%,Pune,59,2022-05-20
3801,Tomato,Fruits & Vegetables,1,97.13,15%,Delhi,25,2022-02-07
3802,Tomato,Fruits & Vegetables,2,116.12,5%,Pune,17,2022-11-14
3803,Banana,Fruits & Vegetables,5,250.39,0%,Chennai,10,2022-03-27
3804,Paneer,Dairy,1,420.15,5%,Chennai,31,2022-11-24
3805,Lays Chips,Snacks,4,138.47,5%,Bangalore,12,2022-08-22
3806,Lays Chips,Snacks,2,85.11,20%,Pune,10,2022-10-18
3807,Tomato,Fruits & Vegetables,4,461.89,0%,Hyderabad,33,2022-05-03
3808,Juice,Beverages,1,489.68,20%,Pune,55,2022-09-19
3809,Baby Lotion,Baby Care,4,224.8,0%,Chennai,47,2022-02-12
3810,Soap,Personal Care,1,197.32,20%,Pune,41,2022-10-27
3811,Detergent,Household,5,392.16,0%,Kolkata,22,2022-05-06
3812,Diapers,Baby Care,5,56.0,5%,Pune,45,2022-09-26
3813,Bread,Bakery,1,166.16,10%,Hyderabad,45,2022-12-11
3814,Milk,Dairy,4,243.36,0%,Kolkata,49,2022-09-14
3815,Diapers,Baby Care,3,403.96,15%,Bangalore,48,2022-01-04
3816,Potato,Fruits & Vegetables,3,320.45,10%,Hyderabad,56,2022-10-18
3817,Tomato,Fruits & Vegetables,5,183.67,15%,Ahmedabad,40,2022-02-03
3818,Bread,Bakery,5,203.95,15%,Chennai,55,2022-06-25
3819,Juice,Beverages,1,149.73,15%,Delhi,10,2022-10-08
3820,Kurkure,Snacks,1,99.6,0%,Kolkata,29,2022-11-09
3821,Toothpaste,Personal Care,3,212.63,5%,Mumbai,24,2022-11-03
3822,Water Bottle,Beverages,5,478.01,20%,Chennai,38,2022-10-11
3823,Bun,Bakery,4,312.31,0%,Kolkata,50,2022-11-05
3824,Baby Lotion,Baby Care,2,490.68,10%,Mumbai,27,2022-11-27
3825,Juice,Beverages,2,142.5,20%,Hyderabad,43,2022-03-01
3826,Detergent,Household,2,179.21,0%,Ahmedabad,52,2022-11-11
3827,Baby Lotion,Baby Care,4,163.95,20%,Bangalore,47,2022-12-21
3828,Diapers,Baby Care,1,235.37,10%,Bangalore,50,2022-06-26
3829,Onion,Fruits & Vegetables,2,145.97,15%,Mumbai,13,2022-11-07
3830,Lays Chips,Snacks,5,456.42,20%,Mumbai,23,2022-08-04
3831,Kurkure,Snacks,3,462.26,20%,Delhi,34,2022-01-09
3832,Apple,Fruits & Vegetables,5,226.29,20%,Ahmedabad,51,2022-08-08
3833,Diapers,Baby Care,5,231.4,5%,Kolkata,18,2022-11-27
3834,Bun,Bakery,5,481.69,0%,Kolkata,37,2022-02-21
3835,Toilet Cleaner,Household,2,90.19,5%,Pune,43,2022-05-11
3836,Banana,Fruits & Vegetables,3,423.79,0%,Pune,23,2022-07-15
3837,Diapers,Baby Care,5,120.12,0%,Ahmedabad,36,2022-03-28
3838,Biscuits,Snacks,4,265.01,10%,Hyderabad,18,2022-02-23
3839,Croissant,Bakery,3,324.5,5%,Chennai,49,2022-11-15
3840,Water Bottle,Beverages,3,224.92,15%,Ahmedabad,57,2022-11-13
3841,Toothpaste,Personal Care,5,398.89,10%,Delhi,44,2022-09-01
3842,Paneer,Dairy,4,167.31,20%,Hyderabad,46,2022-05-15
3843,Bread,Bakery,5,168.7,15%,Kolkata,30,2022-02-13
3844,Biscuits,Snacks,1,157.92,0%,Pune,41,2022-11-02
3845,Milk,Dairy,2,457.17,20%,Delhi,50,2022-09-21
3846,Water Bottle,Beverages,5,258.12,5%,Ahmedabad,53,2022-07-18
3847,Juice,Beverages,2,273.02,10%,Hyderabad,34,2022-06-03
3848,Detergent,Household,4,459.39,20%,Mumbai,11,2022-09-12
3849,Coca Cola,Beverages,5,351.83,0%,Pune,60,2022-10-25
3850,Baby Lotion,Baby Care,3,69.98,20%,Hyderabad,26,2022-11-19
3851,Paneer,Dairy,5,351.38,0%,Ahmedabad,54,2022-09-13
3852,Detergent,Household,4,351.14,20%,Mumbai,27,2022-03-02
3853,Curd,Dairy,3,330.73,10%,Mumbai,22,2022-03-20
3854,Shampoo,Personal Care,3,474.35,15%,Delhi,16,2022-02-13
3855,Diapers,Baby Care,4,253.33,10%,Ahmedabad,43,2022-09-04
3856,Soap,Personal Care,2,31.37,0%,Delhi,55,2022-05-06
3857,Soap,Personal Care,1,257.55,0%,Chennai,32,2022-03-04
3858,Coca Cola,Beverages,3,442.58,10%,Bangalore,57,2022-02-07
3859,Onion,Fruits & Vegetables,5,362.64,20%,Mumbai,36,2022-01-23
3860,Curd,Dairy,2,95.12,15%,Pune,54,2022-06-23
3861,Shampoo,Personal Care,1,101.39,0%,Chennai,47,2022-03-11
3862,Detergent,Household,3,49.72,15%,Bangalore,44,2022-08-10
3863,Detergent,Household,4,192.68,15%,Kolkata,23,2022-01-19
3864,Diapers,Baby Care,1,493.96,15%,Bangalore,22,2022-12-09
3865,Dishwash,Household,5,162.73,5%,Ahmedabad,32,2022-09-17
3866,Curd,Dairy,5,315.92,15%,Kolkata,50,2022-08-11
3867,Onion,Fruits & Vegetables,4,251.72,5%,Chennai,53,2022-04-19
3868,Pepsi,Beverages,5,84.39,20%,Delhi,59,2022-05-08
3869,Milk,Dairy,2,415.06,0%,Hyderabad,24,2022-08-07
3870,Toilet Cleaner,Household,3,294.08,20%,Mumbai,53,2022-02-21
3871,Toilet Cleaner,Household,1,219.33,10%,Chennai,12,2022-03-18
3872,Dishwash,Household,3,313.48,20%,Delhi,42,2022-05-09
3873,Diapers,Baby Care,4,447.01,15%,Delhi,21,2022-01-03
3874,Detergent,Household,4,157.74,20%,Mumbai,51,2022-06-23
3875,Croissant,Bakery,3,280.26,15%,Mumbai,32,2022-07-05
3876,Dishwash,Household,5,492.1,10%,Kolkata,47,2022-09-22
3877,Baby Lotion,Baby Care,2,470.18,15%,Mumbai,56,2022-10-01
3878,Shampoo,Personal Care,3,318.37,10%,Kolkata,23,2022-11-05
3879,Croissant,Bakery,2,324.96,5%,Chennai,25,2022-04-09
3880,Tomato,Fruits & Vegetables,5,168.39,5%,Delhi,10,2022-02-02
3881,Potato,Fruits & Vegetables,1,494.11,0%,Mumbai,34,2022-01-08
3882,Paneer,Dairy,5,217.61,0%,Kolkata,53,2022-11-01
3883,Potato,Fruits & Vegetables,4,93.15,10%,Ahmedabad,52,2022-01-04
3884,Apple,Fruits & Vegetables,5,65.9,0%,Ahmedabad,22,2022-02-02
3885,Dishwash,Household,1,210.34,10%,Kolkata,23,2022-02-08
3886,Water Bottle,Beverages,5,340.62,10%,Chennai,49,2022-12-04
3887,Diapers,Baby Care,5,87.71,5%,Hyderabad,16,2022-12-10
3888,Kurkure,Snacks,1,217.84,20%,Bangalore,55,2022-09-03
3889,Diapers,Baby Care,1,193.65,10%,Ahmedabad,11,2022-10-15
3890,Popcorn,Snacks,4,310.17,15%,Hyderabad,51,2022-06-16
3891,Biscuits,Snacks,5,86.14,0%,Bangalore,30,2022-07-25
3892,Diapers,Baby Care,2,157.76,20%,Hyderabad,14,2022-12-15
3893,Dishwash,Household,5,440.05,15%,Ahmedabad,48,2022-01-24
3894,Potato,Fruits & Vegetables,3,162.81,15%,Chennai,39,2022-06-07
3895,Cheese,Dairy,5,264.91,0%,Kolkata,31,2022-08-23
3896,Diapers,Baby Care,4,194.82,10%,Ahmedabad,31,2022-01-01
3897,Shampoo,Personal Care,3,355.98,0%,Mumbai,44,2022-12-22
3898,Popcorn,Snacks,5,306.57,15%,Bangalore,58,2022-05-26
3899,Juice,Beverages,3,207.52,5%,Bangalore,31,2022-08-19
3900,Coca Cola,Beverages,2,133.03,10%,Delhi,51,2022-05-01
3901,Bun,Bakery,2,272.5,10%,Chennai,27,2022-10-16
3902,Bun,Bakery,4,95.47,15%,Hyderabad,41,2022-03-15
3903,Popcorn,Snacks,5,191.87,10%,Hyderabad,40,2022-02-03
3904,Tomato,Fruits & Vegetables,4,289.48,10%,Bangalore,55,2022-04-03
3905,Juice,Beverages,3,262.99,20%,Hyderabad,34,2022-04-15
3906,Paneer,Dairy,5,255.04,15%,Kolkata,16,2022-06-28
3907,Bun,Bakery,5,333.51,0%,Ahmedabad,17,2022-04-24
3908,Detergent,Household,1,478.49,0%,Kolkata,46,2022-08-01
3909,Lays Chips,Snacks,3,187.99,0%,Delhi,51,2022-02-17
3910,Baby Lotion,Baby Care,1,354.41,5%,Bangalore,48,2022-07-24
3911,Baby Lotion,Baby Care,5,296.51,0%,Kolkata,39,2022-07-15
3912,Baby Lotion,Baby Care,4,94.16,15%,Hyderabad,38,2022-01-07
3913,Onion,Fruits & Vegetables,2,329.22,15%,Ahmedabad,57,2022-11-04
3914,Diapers,Baby Care,1,421.37,20%,Mumbai,27,2022-09-08
3915,Lays Chips,Snacks,3,439.62,0%,Bangalore,26,2022-02-23
3916,Baby Lotion,Baby Care,2,379.72,0%,Mumbai,13,2022-05-11
3917,Shampoo,Personal Care,4,316.09,0%,Pune,45,2022-02-07
3918,Soap,Personal Care,5,59.36,15%,Kolkata,24,2022-10-02
3919,Toothpaste,Personal Care,1,260.56,15%,Kolkata,22,2022-07-26
3920,Milk,Dairy,2,39.95,10%,Hyderabad,40,2022-08-21
3921,Juice,Beverages,5,272.2,0%,Mumbai,23,2022-09-22
3922,Toilet Cleaner,Household,5,347.38,0%,Hyderabad,50,2022-10-08
3923,Shampoo,Personal Care,4,421.41,5%,Kolkata,40,2022-08-19
3924,Shampoo,Personal Care,5,270.7,5%,Ahmedabad,46,2022-04-21
3925,Popcorn,Snacks,1,30.2,0%,Hyderabad,13,2022-07-25
3926,Banana,Fruits & Vegetables,4,346.17,0%,Ahmedabad,27,2022-07-20
3927,Shampoo,Personal Care,1,324.65,10%,Delhi,13,2022-09-12
3928,Toothpaste,Personal Care,3,354.34,10%,Pune,45,2022-09-10
3929,Baby Lotion,Baby Care,4,83.47,20%,Chennai,55,2022-08-16
3930,Popcorn,Snacks,2,143.34,15%,Ahmedabad,13,2022-04-07
3931,Toothpaste,Personal Care,1,309.01,20%,Mumbai,11,2022-05-02
3932,Popcorn,Snacks,4,467.61,5%,Pune,38,2022-10-09
3933,Detergent,Household,5,186.9,15%,Chennai,14,2022-01-15
3934,Biscuits,Snacks,4,326.08,5%,Mumbai,30,2022-07-26
3935,Milk,Dairy,3,157.58,15%,Mumbai,52,2022-06-03
3936,Onion,Fruits & Vegetables,2,326.85,5%,Mumbai,51,2022-02-17
3937,Juice,Beverages,1,163.26,10%,Ahmedabad,49,2022-02-08
3938,Baby Lotion,Baby Care,4,50.45,15%,Chennai,25,2022-07-03
3939,Toothpaste,Personal Care,1,326.33,0%,Bangalore,35,2022-04-19
3940,Bun,Bakery,5,341.3,0%,Bangalore,18,2022-07-06
3941,Soap,Personal Care,5,312.43,10%,Delhi,45,2022-07-28
3942,Apple,Fruits & Vegetables,1,451.07,20%,Delhi,39,2022-10-10
3943,Detergent,Household,5,435.62,5%,Delhi,50,2022-05-05
3944,Toothpaste,Personal Care,4,69.26,5%,Chennai,50,2022-07-02
3945,Dishwash,Household,1,220.92,15%,Pune,25,2022-09-18
3946,Bread,Bakery,1,432.55,20%,Pune,26,2022-10-03
3947,Lays Chips,Snacks,4,396.32,20%,Ahmedabad,15,2022-10-07
3948,Apple,Fruits & Vegetables,3,437.58,0%,Ahmedabad,53,2022-03-07
3949,Baby Lotion,Baby Care,2,132.39,10%,Pune,17,2022-04-05
3950,Paneer,Dairy,4,470.77,10%,Hyderabad,44,2022-10-21
3951,Apple,Fruits & Vegetables,3,106.77,10%,Kolkata,56,2022-11-13
3952,Coca Cola,Beverages,1,98.68,10%,Kolkata,50,2022-03-14
3953,Paneer,Dairy,4,252.43,20%,Delhi,40,2022-11-19
3954,Coca Cola,Beverages,4,361.55,20%,Mumbai,11,2022-01-15
3955,Detergent,Household,4,454.62,10%,Chennai,49,2022-10-22
3956,Pepsi,Beverages,3,128.63,0%,Ahmedabad,10,2022-02-27
3957,Onion,Fruits & Vegetables,4,153.35,15%,Hyderabad,21,2022-11-26
3958,Soap,Personal Care,3,67.74,20%,Chennai,31,2022-10-27
3959,Cheese,Dairy,1,404.47,15%,Delhi,14,2022-08-09
3960,Coca Cola,Beverages,1,168.39,20%,Pune,47,2022-07-08
3961,Kurkure,Snacks,5,112.07,0%,Bangalore,16,2022-01-26
3962,Soap,Personal Care,4,229.18,20%,Delhi,60,2022-01-22
3963,Bun,Bakery,1,153.28,15%,Delhi,57,2022-06-23
3964,Coca Cola,Beverages,5,347.01,0%,Ahmedabad,28,2022-02-27
3965,Dishwash,Household,3,84.52,15%,Hyderabad,42,2022-07-25
3966,Bun,Bakery,5,413.36,0%,Chennai,25,2022-02-10
3967,Bread,Bakery,5,133.46,0%,Ahmedabad,16,2022-06-18
3968,Popcorn,Snacks,4,435.36,5%,Delhi,45,2022-09-07
3969,Biscuits,Snacks,3,341.01,20%,Delhi,13,2022-02-22
3970,Croissant,Bakery,1,286.33,20%,Mumbai,48,2022-10-21
3971,Tomato,Fruits & Vegetables,3,77.85,0%,Ahmedabad,30,2022-12-18
3972,Baby Lotion,Baby Care,4,348.37,10%,Pune,20,2022-10-17
3973,Croissant,Bakery,4,407.61,0%,Pune,34,2022-05-01
3974,Juice,Beverages,1,148.65,5%,Delhi,47,2022-10-28
3975,Banana,Fruits & Vegetables,3,236.77,15%,Ahmedabad,18,2022-07-01
3976,Lays Chips,Snacks,3,171.57,20%,Ahmedabad,23,2022-12-19
3977,Biscuits,Snacks,2,492.99,15%,Hyderabad,36,2022-12-15
3978,Croissant,Bakery,5,378.69,20%,Delhi,27,2022-10-12
3979,Popcorn,Snacks,4,334.8,10%,Pune,51,2022-03-10
3980,Kurkure,Snacks,5,79.81,15%,Kolkata,20,2022-05-12
3981,Dishwash,Household,2,340.41,10%,Kolkata,49,2022-07-09
3982,Diapers,Baby Care,2,304.91,10%,Hyderabad,15,2022-09-03
3983,Soap,Personal Care,3,353.36,15%,Mumbai,31,2022-08-08
3984,Baby Lotion,Baby Care,1,138.41,15%,Mumbai,46,2022-09-14
3985,Paneer,Dairy,5,329.65,20%,Ahmedabad,54,2022-11-10
3986,Curd,Dairy,3,208.22,5%,Kolkata,13,2022-12-25
3987,Milk,Dairy,3,148.68,10%,Ahmedabad,56,2022-03-28
3988,Paneer,Dairy,3,297.35,0%,Hyderabad,16,2022-06-15
3989,Curd,Dairy,5,436.88,20%,Kolkata,33,2022-07-09
3990,Bun,Bakery,4,300.1,0%,Delhi,22,2022-06-16
3991,Croissant,Bakery,2,244.35,20%,Chennai,26,2022-10-17
3992,Soap,Personal Care,3,356.35,0%,Pune,23,2022-03-24
3993,Croissant,Bakery,4,413.45,10%,Chennai,49,2022-03-12
3994,Potato,Fruits & Vegetables,2,481.19,5%,Hyderabad,49,2022-05-13
3995,Popcorn,Snacks,3,122.13,5%,Delhi,40,2022-02-12
3996,Bread,Bakery,3,235.86,10%,Hyderabad,36,2022-04-12
3997,Curd,Dairy,4,88.19,5%,Pune,30,2022-03-17
3998,Dishwash,Household,5,200.12,0%,Pune,26,2022-11-17
3999,Kurkure,Snacks,5,344.77,5%,Mumbai,30,2022-12-15
4000,Kurkure,Snacks,5,49.21,15%,Chennai,13,2023-09-21
4001,Toothpaste,Personal Care,3,408.53,5%,Delhi,56,2023-07-05
4002,Baby Lotion,Baby Care,1,455.32,20%,Hyderabad,33,2023-01-22
4003,Soap,Personal Care,4,421.5,15%,Delhi,47,2023-02-11
4004,Diapers,Baby Care,2,437.69,20%,Mumbai,46,2023-02-19
4005,Bun,Bakery,4,72.59,20%,Chennai,20,2023-04-02
4006,Dishwash,Household,1,393.86,15%,Mumbai,56,2023-02-22
4007,Juice,Beverages,3,246.39,10%,Ahmedabad,47,2023-01-13
4008,Potato,Fruits & Vegetables,1,348.3,10%,Pune,17,2023-01-05
4009,Toothpaste,Personal Care,4,363.97,0%,Mumbai,54,2023-03-03
4010,Diapers,Baby Care,2,367.64,0%,Chennai,13,2023-02-27
4011,Bread,Bakery,3,199.36,20%,Mumbai,27,2023-04-09
4012,Paneer,Dairy,2,490.13,10%,Mumbai,21,2023-01-05
4013,Onion,Fruits & Vegetables,5,69.86,20%,Mumbai,54,2023-09-24
4014,Diapers,Baby Care,1,40.74,0%,Hyderabad,16,2023-07-23
4015,Detergent,Household,2,240.22,20%,Kolkata,54,2023-07-23
4016,Diapers,Baby Care,4,188.96,15%,Pune,14,2023-03-12
4017,Juice,Beverages,3,375.89,10%,Kolkata,48,2023-08-02
4018,Kurkure,Snacks,3,218.29,0%,Delhi,18,2023-02-19
4019,Biscuits,Snacks,5,160.35,20%,Ahmedabad,21,2023-07-07
4020,Shampoo,Personal Care,2,417.63,10%,Pune,32,2023-06-25
